[rosmaster.main][INFO] 2025-12-18 11:39:25,615: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2025-12-18 11:39:25,615: Starting ROS Master Node
[rosmaster.master][INFO] 2025-12-18 11:39:30,772: +CACHEDPARAM [/rosout_disable_topics_generation] by /gripper_controllers_spawner
[rosmaster.master][INFO] 2025-12-18 11:39:30,773: +CACHEDPARAM [/rosout_disable_topics_generation] by /bringup_controllers_spawner_ft
[rosmaster.master][INFO] 2025-12-18 11:39:30,814: +SUB [/torso_controller/command] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,816: +PUB [/torso_controller/state] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,819: +PUB [/torso_controller/follow_joint_trajectory/result] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,820: +PUB [/torso_controller/follow_joint_trajectory/feedback] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,822: +PUB [/torso_controller/follow_joint_trajectory/status] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,827: +SUB [/torso_controller/follow_joint_trajectory/goal] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,832: +SUB [/torso_controller/follow_joint_trajectory/cancel] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,833: +SERVICE [/torso_controller/query_state] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,845: +CACHEDPARAM [/rosout_disable_topics_generation] by /default_controllers_spawner
[rosmaster.master][INFO] 2025-12-18 11:39:30,862: +SUB [/gripper_controller/command] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,863: +PUB [/gripper_controller/state] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,865: +PUB [/gripper_controller/follow_joint_trajectory/result] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,866: +PUB [/gripper_controller/follow_joint_trajectory/feedback] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,867: +PUB [/gripper_controller/follow_joint_trajectory/status] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,873: +SUB [/gripper_controller/follow_joint_trajectory/goal] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,877: +SUB [/gripper_controller/follow_joint_trajectory/cancel] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,878: +SERVICE [/gripper_controller/query_state] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,884: +CACHEDPARAM [/rosout_disable_topics_generation] by /bringup_controllers_spawner_ft
[rosmaster.master][INFO] 2025-12-18 11:39:30,885: +CACHEDPARAM [/rosout_disable_topics_generation] by /gripper_controllers_spawner
[rosmaster.master][INFO] 2025-12-18 11:39:30,907: +SUB [/head_controller/command] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,908: publisherUpdate[/gripper_controller/follow_joint_trajectory/result] -> http://127.0.0.1:43033/ ['http://127.0.0.1:46085/']
[rosmaster.master][INFO] 2025-12-18 11:39:30,912: +PUB [/head_controller/state] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,914: publisherUpdate[/gripper_controller/follow_joint_trajectory/result] -> http://127.0.0.1:43033/ ['http://127.0.0.1:46085/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:30,915: publisherUpdate[/gripper_controller/follow_joint_trajectory/feedback] -> http://127.0.0.1:43033/ ['http://127.0.0.1:46085/']
[rosmaster.master][INFO] 2025-12-18 11:39:30,917: +PUB [/head_controller/follow_joint_trajectory/result] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,918: +PUB [/head_controller/follow_joint_trajectory/feedback] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,919: publisherUpdate[/gripper_controller/follow_joint_trajectory/feedback] -> http://127.0.0.1:43033/ ['http://127.0.0.1:46085/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:30,919: publisherUpdate[/gripper_controller/follow_joint_trajectory/status] -> http://127.0.0.1:43033/ ['http://127.0.0.1:46085/']
[rosmaster.master][INFO] 2025-12-18 11:39:30,920: +PUB [/head_controller/follow_joint_trajectory/status] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,925: publisherUpdate[/gripper_controller/follow_joint_trajectory/status] -> http://127.0.0.1:43033/ ['http://127.0.0.1:46085/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:30,926: publisherUpdate[/head_controller/state] -> http://127.0.0.1:34545/ ['http://127.0.0.1:46085/']
[rosmaster.master][INFO] 2025-12-18 11:39:30,929: +SUB [/head_controller/follow_joint_trajectory/goal] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,932: publisherUpdate[/head_controller/state] -> http://127.0.0.1:34545/ ['http://127.0.0.1:46085/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:30,933: +SUB [/head_controller/follow_joint_trajectory/cancel] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,935: +SERVICE [/head_controller/query_state] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,939: +CACHEDPARAM [/rosout_disable_topics_generation] by /default_controllers_spawner
[rosmaster.master][INFO] 2025-12-18 11:39:30,942: +CACHEDPARAM [/rosout_disable_topics_generation] by /gripper_controllers_spawner
[rosmaster.master][INFO] 2025-12-18 11:39:30,977: +SUB [/arm_controller/command] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,978: +PUB [/arm_controller/state] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,980: +PUB [/arm_controller/follow_joint_trajectory/result] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,981: +PUB [/arm_controller/follow_joint_trajectory/feedback] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,982: +PUB [/arm_controller/follow_joint_trajectory/status] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,987: +SUB [/arm_controller/follow_joint_trajectory/goal] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,992: +SUB [/arm_controller/follow_joint_trajectory/cancel] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:30,996: +SERVICE [/arm_controller/query_state] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:31,001: +CACHEDPARAM [/rosout_disable_topics_generation] by /default_controllers_spawner
[rosmaster.master][INFO] 2025-12-18 11:39:31,034: publisherUpdate[/arm_controller/follow_joint_trajectory/result] -> http://127.0.0.1:39321/ ['http://127.0.0.1:46085/']
[rosmaster.master][INFO] 2025-12-18 11:39:31,035: publisherUpdate[/arm_controller/follow_joint_trajectory/result] -> http://127.0.0.1:39321/ ['http://127.0.0.1:46085/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:31,035: publisherUpdate[/arm_controller/follow_joint_trajectory/feedback] -> http://127.0.0.1:39321/ ['http://127.0.0.1:46085/']
[rosmaster.master][INFO] 2025-12-18 11:39:31,036: publisherUpdate[/arm_controller/follow_joint_trajectory/feedback] -> http://127.0.0.1:39321/ ['http://127.0.0.1:46085/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:31,036: publisherUpdate[/arm_controller/follow_joint_trajectory/status] -> http://127.0.0.1:39321/ ['http://127.0.0.1:46085/']
[rosmaster.master][INFO] 2025-12-18 11:39:31,038: publisherUpdate[/arm_controller/follow_joint_trajectory/status] -> http://127.0.0.1:39321/ ['http://127.0.0.1:46085/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:31,051: +CACHEDPARAM [/rosout_disable_topics_generation] by /home_gripper
[rosmaster.master][INFO] 2025-12-18 11:39:31,055: +SUB [/joint_states] /home_gripper http://127.0.0.1:43033/
[rosmaster.master][INFO] 2025-12-18 11:39:31,118: +SERVICE [/mobile_base_controller/set_parameters] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:31,120: +PUB [/mobile_base_controller/parameter_descriptions] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:31,121: +PUB [/mobile_base_controller/parameter_updates] /gazebo http://127.0.0.1:46085/
[rosmaster.master][INFO] 2025-12-18 11:39:31,125: +PARAM [/mobile_base_controller/wheel_separation_multiplier] by /gazebo
[rosmaster.master][INFO] 2025-12-18 11:39:31,126: +PARAM [/mobile_base_controller/axis_separation_multiplier] by /gazebo
[rosmaster.master][INFO] 2025-12-18 11:39:31,126: +PARAM [/mobile_base_controller/wheel_radius_multiplier] by /gazebo
[rosmaster.master][INFO] 2025-12-18 11:39:31,127: +PARAM [/mobile_base_controller/publish_rate] by /gazebo
[rosmaster.master][INFO] 2025-12-18 11:39:31,128: +PARAM [/mobile_base_controller/enable_odom_tf] by /gazebo
[rosmaster.master][INFO] 2025-12-18 11:39:31,129: +PARAM [/mobile_base_controller/wheel_separation_multiplier] by /gazebo
[rosmaster.master][INFO] 2025-12-18 11:39:31,130: +PARAM [/mobile_base_controller/axis_separation_multiplier] by /gazebo
[rosmaster.master][INFO] 2025-12-18 11:39:31,132: +PARAM [/mobile_base_controller/wheel_radius_multiplier] by /gazebo
[rosmaster.master][INFO] 2025-12-18 11:39:31,133: +PARAM [/mobile_base_controller/publish_rate] by /gazebo
[rosmaster.master][INFO] 2025-12-18 11:39:31,134: +PARAM [/mobile_base_controller/enable_odom_tf] by /gazebo
[rosmaster.master][INFO] 2025-12-18 11:39:31,136: +PARAM [/mobile_base_controller/wheel_separation_multiplier] by /gazebo
[rosmaster.master][INFO] 2025-12-18 11:39:31,136: +PARAM [/mobile_base_controller/axis_separation_multiplier] by /gazebo
[rosmaster.master][INFO] 2025-12-18 11:39:31,137: +PARAM [/mobile_base_controller/wheel_radius_multiplier] by /gazebo
[rosmaster.master][INFO] 2025-12-18 11:39:31,138: +PARAM [/mobile_base_controller/publish_rate] by /gazebo
[rosmaster.master][INFO] 2025-12-18 11:39:31,138: +PARAM [/mobile_base_controller/enable_odom_tf] by /gazebo
[rosmaster.master][INFO] 2025-12-18 11:39:31,143: +CACHEDPARAM [/rosout_disable_topics_generation] by /default_controllers_spawner
[rosmaster.master][INFO] 2025-12-18 11:39:31,161: +CACHEDPARAM [/rosout_disable_topics_generation] by /default_controllers_spawner
[rosmaster.master][INFO] 2025-12-18 11:39:31,218: -SUB [/joint_states] /home_gripper http://127.0.0.1:43033/
[rosmaster.master][INFO] 2025-12-18 11:39:31,224: +CACHEDPARAM [/rosout_disable_topics_generation] by /home_gripper
[rosmaster.master][INFO] 2025-12-18 11:39:31,235: +PUB [/xtion/rgb/image_rect_color] /image_raw_to_rect_color_relay http://127.0.0.1:43249/
[rosmaster.master][INFO] 2025-12-18 11:39:31,244: +CACHEDPARAM [/rosout_disable_topics_generation] by /image_raw_to_rect_color_relay
[rosmaster.master][INFO] 2025-12-18 11:39:31,253: +SUB [/torso_controller/follow_joint_trajectory/status] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:31,256: +SUB [/torso_controller/follow_joint_trajectory/feedback] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:31,260: +SUB [/torso_controller/follow_joint_trajectory/result] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:31,261: +PUB [/torso_controller/follow_joint_trajectory/goal] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:31,262: +PUB [/torso_controller/follow_joint_trajectory/cancel] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:31,340: publisherUpdate[/torso_controller/follow_joint_trajectory/goal] -> http://127.0.0.1:46085/ ['http://127.0.0.1:39321/']
[rosmaster.master][INFO] 2025-12-18 11:39:31,343: publisherUpdate[/torso_controller/follow_joint_trajectory/goal] -> http://127.0.0.1:46085/ ['http://127.0.0.1:39321/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:31,344: publisherUpdate[/torso_controller/follow_joint_trajectory/cancel] -> http://127.0.0.1:46085/ ['http://127.0.0.1:39321/']
[rosmaster.master][INFO] 2025-12-18 11:39:31,356: publisherUpdate[/torso_controller/follow_joint_trajectory/cancel] -> http://127.0.0.1:46085/ ['http://127.0.0.1:39321/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:31,470: +SUB [/head_controller/follow_joint_trajectory/status] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:31,475: +SUB [/head_controller/follow_joint_trajectory/feedback] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:31,483: +SUB [/head_controller/follow_joint_trajectory/result] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:31,486: +PUB [/head_controller/follow_joint_trajectory/goal] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:31,488: +PUB [/head_controller/follow_joint_trajectory/cancel] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:31,554: publisherUpdate[/head_controller/follow_joint_trajectory/goal] -> http://127.0.0.1:46085/ ['http://127.0.0.1:39321/']
[rosmaster.master][INFO] 2025-12-18 11:39:31,557: publisherUpdate[/head_controller/follow_joint_trajectory/goal] -> http://127.0.0.1:46085/ ['http://127.0.0.1:39321/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:31,558: publisherUpdate[/head_controller/follow_joint_trajectory/cancel] -> http://127.0.0.1:46085/ ['http://127.0.0.1:39321/']
[rosmaster.master][INFO] 2025-12-18 11:39:31,559: publisherUpdate[/head_controller/follow_joint_trajectory/cancel] -> http://127.0.0.1:46085/ ['http://127.0.0.1:39321/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:32,064: +SUB [/gripper_controller/follow_joint_trajectory/status] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,083: +SUB [/gripper_controller/follow_joint_trajectory/feedback] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,089: +SUB [/gripper_controller/follow_joint_trajectory/result] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,095: +PUB [/gripper_controller/follow_joint_trajectory/goal] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,097: +PUB [/gripper_controller/follow_joint_trajectory/cancel] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,163: publisherUpdate[/gripper_controller/follow_joint_trajectory/goal] -> http://127.0.0.1:46085/ ['http://127.0.0.1:43033/', 'http://127.0.0.1:39321/']
[rosmaster.master][INFO] 2025-12-18 11:39:32,177: publisherUpdate[/gripper_controller/follow_joint_trajectory/goal] -> http://127.0.0.1:46085/ ['http://127.0.0.1:43033/', 'http://127.0.0.1:39321/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:32,178: publisherUpdate[/gripper_controller/follow_joint_trajectory/cancel] -> http://127.0.0.1:46085/ ['http://127.0.0.1:43033/', 'http://127.0.0.1:39321/']
[rosmaster.master][INFO] 2025-12-18 11:39:32,180: publisherUpdate[/gripper_controller/follow_joint_trajectory/cancel] -> http://127.0.0.1:46085/ ['http://127.0.0.1:43033/', 'http://127.0.0.1:39321/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:32,391: +SUB [/trajectory_execution_event] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,392: +SERVICE [/move_group/trajectory_execution/set_parameters] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,401: +PUB [/move_group/trajectory_execution/parameter_descriptions] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,407: +PUB [/move_group/trajectory_execution/parameter_updates] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,417: +PARAM [/move_group/trajectory_execution/execution_duration_monitoring] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,424: +PARAM [/move_group/trajectory_execution/allowed_execution_duration_scaling] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,431: +PARAM [/move_group/trajectory_execution/allowed_goal_duration_margin] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,432: +PARAM [/move_group/trajectory_execution/execution_velocity_scaling] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,433: +PARAM [/move_group/trajectory_execution/allowed_start_tolerance] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,435: +PARAM [/move_group/trajectory_execution/wait_for_trajectory_completion] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,436: +PARAM [/move_group/trajectory_execution/execution_duration_monitoring] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,437: +PARAM [/move_group/trajectory_execution/allowed_execution_duration_scaling] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,446: +PARAM [/move_group/trajectory_execution/allowed_goal_duration_margin] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,450: +PARAM [/move_group/trajectory_execution/execution_velocity_scaling] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,454: +PARAM [/move_group/trajectory_execution/allowed_start_tolerance] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,455: +PARAM [/move_group/trajectory_execution/wait_for_trajectory_completion] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,465: +SERVICE [/move_group/plan_execution/set_parameters] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,469: +PUB [/move_group/plan_execution/parameter_descriptions] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,477: +PUB [/move_group/plan_execution/parameter_updates] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,489: +PARAM [/move_group/plan_execution/max_replan_attempts] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,491: +PARAM [/move_group/plan_execution/record_trajectory_state_frequency] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,492: +PARAM [/move_group/plan_execution/max_replan_attempts] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,494: +PARAM [/move_group/plan_execution/record_trajectory_state_frequency] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,499: +SERVICE [/move_group/sense_for_plan/set_parameters] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,505: +PUB [/move_group/sense_for_plan/parameter_descriptions] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,512: +PUB [/move_group/sense_for_plan/parameter_updates] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,517: +PARAM [/move_group/sense_for_plan/max_safe_path_cost] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,519: +PARAM [/move_group/sense_for_plan/max_look_attempts] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,521: +PARAM [/move_group/sense_for_plan/max_cost_sources] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,530: +PARAM [/move_group/sense_for_plan/discard_overlapping_cost_sources] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,541: +PARAM [/move_group/sense_for_plan/max_safe_path_cost] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,543: +PARAM [/move_group/sense_for_plan/max_look_attempts] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,545: +PARAM [/move_group/sense_for_plan/max_cost_sources] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,559: +PARAM [/move_group/sense_for_plan/discard_overlapping_cost_sources] by /move_group
[rosmaster.master][INFO] 2025-12-18 11:39:32,600: +SERVICE [/apply_planning_scene] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,617: +SERVICE [/load_move_group_capabilities] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,623: +SERVICE [/clear_octomap] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,641: +SERVICE [/compute_cartesian_path] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,656: +PUB [/execute_trajectory/result] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,661: +PUB [/execute_trajectory/feedback] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,663: +PUB [/execute_trajectory/status] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,685: +SUB [/execute_trajectory/goal] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,707: +SUB [/execute_trajectory/cancel] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,720: +SERVICE [/get_planning_scene] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,731: +SERVICE [/compute_fk] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,736: +SERVICE [/compute_ik] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,747: +PUB [/move_group/result] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,755: +PUB [/move_group/feedback] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,760: +PUB [/move_group/status] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,780: publisherUpdate[/move_group/result] -> http://127.0.0.1:35333/ ['http://127.0.0.1:39321/']
[rosmaster.master][INFO] 2025-12-18 11:39:32,783: +SUB [/move_group/goal] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,803: publisherUpdate[/move_group/result] -> http://127.0.0.1:35333/ ['http://127.0.0.1:39321/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:32,804: publisherUpdate[/move_group/feedback] -> http://127.0.0.1:35333/ ['http://127.0.0.1:39321/']
[rosmaster.master][INFO] 2025-12-18 11:39:32,811: publisherUpdate[/move_group/feedback] -> http://127.0.0.1:35333/ ['http://127.0.0.1:39321/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:32,813: +SUB [/move_group/cancel] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,813: publisherUpdate[/move_group/status] -> http://127.0.0.1:35333/ ['http://127.0.0.1:39321/']
[rosmaster.master][INFO] 2025-12-18 11:39:32,817: publisherUpdate[/move_group/status] -> http://127.0.0.1:35333/ ['http://127.0.0.1:39321/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:32,881: +PUB [/pickup/result] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,885: +PUB [/pickup/feedback] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,887: +PUB [/pickup/status] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,930: +SUB [/pickup/goal] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,941: +SUB [/pickup/cancel] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:32,987: +PUB [/place/result] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:33,001: +PUB [/place/feedback] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:33,010: +PUB [/place/status] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:33,038: +SUB [/place/goal] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:33,043: +SUB [/place/cancel] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:33,044: +SERVICE [/plan_kinematic_path] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:33,049: +SERVICE [/query_planner_interface] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:33,071: +SERVICE [/get_planner_params] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:33,074: +SERVICE [/set_planner_params] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:33,077: +SERVICE [/check_state_validity] /move_group http://127.0.0.1:39321/
[rosmaster.master][INFO] 2025-12-18 11:39:33,078: +SUB [/pickup/status] /play_motion http://127.0.0.1:35333/
[rosmaster.master][INFO] 2025-12-18 11:39:33,082: +SUB [/pickup/feedback] /play_motion http://127.0.0.1:35333/
[rosmaster.master][INFO] 2025-12-18 11:39:33,100: +SUB [/pickup/result] /play_motion http://127.0.0.1:35333/
[rosmaster.master][INFO] 2025-12-18 11:39:33,102: +PUB [/pickup/goal] /play_motion http://127.0.0.1:35333/
[rosmaster.master][INFO] 2025-12-18 11:39:33,103: publisherUpdate[/pickup/goal] -> http://127.0.0.1:39321/ ['http://127.0.0.1:35333/']
[rosmaster.master][INFO] 2025-12-18 11:39:33,114: +PUB [/pickup/cancel] /play_motion http://127.0.0.1:35333/
[rosmaster.master][INFO] 2025-12-18 11:39:33,120: publisherUpdate[/pickup/goal] -> http://127.0.0.1:39321/ ['http://127.0.0.1:35333/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:33,130: publisherUpdate[/pickup/cancel] -> http://127.0.0.1:39321/ ['http://127.0.0.1:35333/']
[rosmaster.master][INFO] 2025-12-18 11:39:33,135: publisherUpdate[/pickup/cancel] -> http://127.0.0.1:39321/ ['http://127.0.0.1:35333/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-18 11:39:33,366: +SUB [/place/status] /play_motion http://127.0.0.1:35333/
[rosmaster.master][INFO] 2025-12-18 11:39:33,392: +SUB [/place/feedback] /play_motion http://127.0.0.1:35333/
[rosmaster.master][INFO] 2025-12-18 11:39:33,405: +SUB [/place/result] /play_motion http://127.0.0.1:35333/
[rosmaster.master][INFO] 2025-12-18 11:39:33,413: +PUB [/place/goal] /play_motion http://127.0.0.1:35333/
[rosmaster.master][INFO] 2025-12-18 11:39:33,414: +PUB [/place/cancel] /play_motion http://127.0.0.1:35333/
