[rosmaster.main][INFO] 2025-11-18 22:07:36,150: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2025-11-18 22:07:36,151: Starting ROS Master Node
[rosmaster.master][INFO] 2025-11-18 22:07:38,909: +SUB [/clock] /bringup_controllers_spawner_imu http://127.0.0.1:42117/
[rosmaster.master][INFO] 2025-11-18 22:07:38,909: +SUB [/clock] /bringup_controllers_spawner_ft http://127.0.0.1:34721/
[rosmaster.master][INFO] 2025-11-18 22:07:38,910: +SERVICE [/default_controllers_spawner/get_loggers] /default_controllers_spawner http://127.0.0.1:44233/
[rosmaster.master][INFO] 2025-11-18 22:07:38,911: +SERVICE [/default_controllers_spawner/set_logger_level] /default_controllers_spawner http://127.0.0.1:44233/
[rosmaster.master][INFO] 2025-11-18 22:07:38,911: +SERVICE [/bringup_controllers_spawner_imu/get_loggers] /bringup_controllers_spawner_imu http://127.0.0.1:42117/
[rosmaster.master][INFO] 2025-11-18 22:07:38,911: +SERVICE [/bringup_controllers_spawner_ft/get_loggers] /bringup_controllers_spawner_ft http://127.0.0.1:34721/
[rosmaster.master][INFO] 2025-11-18 22:07:38,912: +CACHEDPARAM [/rosout_disable_topics_generation] by /default_controllers_spawner
[rosmaster.master][INFO] 2025-11-18 22:07:38,912: +SERVICE [/bringup_controllers_spawner_imu/set_logger_level] /bringup_controllers_spawner_imu http://127.0.0.1:42117/
[rosmaster.master][INFO] 2025-11-18 22:07:38,913: +SERVICE [/bringup_controllers_spawner_ft/set_logger_level] /bringup_controllers_spawner_ft http://127.0.0.1:34721/
[rosmaster.master][INFO] 2025-11-18 22:07:38,914: +CACHEDPARAM [/rosout_disable_topics_generation] by /bringup_controllers_spawner_ft
[rosmaster.master][INFO] 2025-11-18 22:07:38,915: +CACHEDPARAM [/rosout_disable_topics_generation] by /bringup_controllers_spawner_imu
[rosmaster.master][INFO] 2025-11-18 22:07:38,983: publisherUpdate[/rosout] -> http://127.0.0.1:33309/ ['http://127.0.0.1:39457/', 'http://127.0.0.1:34069/', 'http://127.0.0.1:33749/', 'http://127.0.0.1:46537/', 'http://127.0.0.1:32949/', 'http://127.0.0.1:45191/', 'http://127.0.0.1:34371/', 'http://127.0.0.1:36733/', 'http://127.0.0.1:46789/', 'http://127.0.0.1:44653/', 'http://127.0.0.1:41419/', 'http://127.0.0.1:38227/', 'http://127.0.0.1:39071/', 'http://127.0.0.1:36797/', 'http://127.0.0.1:35081/', 'http://127.0.0.1:40805/', 'http://127.0.0.1:43375/', 'http://127.0.0.1:42463/', 'http://127.0.0.1:44233/']
[rosmaster.master][INFO] 2025-11-18 22:07:38,985: publisherUpdate[/rosout] -> http://127.0.0.1:33309/ ['http://127.0.0.1:39457/', 'http://127.0.0.1:34069/', 'http://127.0.0.1:33749/', 'http://127.0.0.1:46537/', 'http://127.0.0.1:32949/', 'http://127.0.0.1:45191/', 'http://127.0.0.1:34371/', 'http://127.0.0.1:36733/', 'http://127.0.0.1:46789/', 'http://127.0.0.1:44653/', 'http://127.0.0.1:41419/', 'http://127.0.0.1:38227/', 'http://127.0.0.1:39071/', 'http://127.0.0.1:36797/', 'http://127.0.0.1:35081/', 'http://127.0.0.1:40805/', 'http://127.0.0.1:43375/', 'http://127.0.0.1:42463/', 'http://127.0.0.1:44233/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:38,985: publisherUpdate[/rosout] -> http://127.0.0.1:33309/ ['http://127.0.0.1:39457/', 'http://127.0.0.1:34069/', 'http://127.0.0.1:33749/', 'http://127.0.0.1:46537/', 'http://127.0.0.1:32949/', 'http://127.0.0.1:45191/', 'http://127.0.0.1:34371/', 'http://127.0.0.1:36733/', 'http://127.0.0.1:46789/', 'http://127.0.0.1:44653/', 'http://127.0.0.1:41419/', 'http://127.0.0.1:38227/', 'http://127.0.0.1:39071/', 'http://127.0.0.1:36797/', 'http://127.0.0.1:35081/', 'http://127.0.0.1:40805/', 'http://127.0.0.1:43375/', 'http://127.0.0.1:42463/', 'http://127.0.0.1:44233/', 'http://127.0.0.1:42117/']
[rosmaster.master][INFO] 2025-11-18 22:07:38,986: publisherUpdate[/rosout] -> http://127.0.0.1:33309/ ['http://127.0.0.1:39457/', 'http://127.0.0.1:34069/', 'http://127.0.0.1:33749/', 'http://127.0.0.1:46537/', 'http://127.0.0.1:32949/', 'http://127.0.0.1:45191/', 'http://127.0.0.1:34371/', 'http://127.0.0.1:36733/', 'http://127.0.0.1:46789/', 'http://127.0.0.1:44653/', 'http://127.0.0.1:41419/', 'http://127.0.0.1:38227/', 'http://127.0.0.1:39071/', 'http://127.0.0.1:36797/', 'http://127.0.0.1:35081/', 'http://127.0.0.1:40805/', 'http://127.0.0.1:43375/', 'http://127.0.0.1:42463/', 'http://127.0.0.1:44233/', 'http://127.0.0.1:42117/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:38,986: publisherUpdate[/rosout] -> http://127.0.0.1:33309/ ['http://127.0.0.1:39457/', 'http://127.0.0.1:34069/', 'http://127.0.0.1:33749/', 'http://127.0.0.1:46537/', 'http://127.0.0.1:32949/', 'http://127.0.0.1:45191/', 'http://127.0.0.1:34371/', 'http://127.0.0.1:36733/', 'http://127.0.0.1:46789/', 'http://127.0.0.1:44653/', 'http://127.0.0.1:41419/', 'http://127.0.0.1:38227/', 'http://127.0.0.1:39071/', 'http://127.0.0.1:36797/', 'http://127.0.0.1:35081/', 'http://127.0.0.1:40805/', 'http://127.0.0.1:43375/', 'http://127.0.0.1:42463/', 'http://127.0.0.1:44233/', 'http://127.0.0.1:42117/', 'http://127.0.0.1:34721/']
[rosmaster.master][INFO] 2025-11-18 22:07:38,987: publisherUpdate[/rosout] -> http://127.0.0.1:33309/ ['http://127.0.0.1:39457/', 'http://127.0.0.1:34069/', 'http://127.0.0.1:33749/', 'http://127.0.0.1:46537/', 'http://127.0.0.1:32949/', 'http://127.0.0.1:45191/', 'http://127.0.0.1:34371/', 'http://127.0.0.1:36733/', 'http://127.0.0.1:46789/', 'http://127.0.0.1:44653/', 'http://127.0.0.1:41419/', 'http://127.0.0.1:38227/', 'http://127.0.0.1:39071/', 'http://127.0.0.1:36797/', 'http://127.0.0.1:35081/', 'http://127.0.0.1:40805/', 'http://127.0.0.1:43375/', 'http://127.0.0.1:42463/', 'http://127.0.0.1:44233/', 'http://127.0.0.1:42117/', 'http://127.0.0.1:34721/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,566: +PUB [/clock] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,567: +SERVICE [/gazebo/spawn_sdf_model] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,567: +SERVICE [/gazebo/spawn_urdf_model] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,568: +SERVICE [/gazebo/delete_model] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,568: +SERVICE [/gazebo/delete_light] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,569: +SERVICE [/gazebo/get_model_properties] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,569: +SERVICE [/gazebo/get_model_state] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,570: +SERVICE [/gazebo/get_world_properties] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,570: +SERVICE [/gazebo/get_joint_properties] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,571: +SERVICE [/gazebo/get_link_properties] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,571: +SERVICE [/gazebo/get_link_state] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,572: +SERVICE [/gazebo/get_light_properties] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,572: +SERVICE [/gazebo/set_light_properties] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,573: +SERVICE [/gazebo/get_physics_properties] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,573: +PUB [/gazebo/link_states] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,574: +PUB [/gazebo/model_states] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,574: +SERVICE [/gazebo/set_link_properties] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,575: +SERVICE [/gazebo/set_physics_properties] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,575: +SERVICE [/gazebo/set_model_state] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,576: +SERVICE [/gazebo/set_model_configuration] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,576: +SERVICE [/gazebo/set_joint_properties] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,577: +SERVICE [/gazebo/set_link_state] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,578: +SERVICE [/gazebo/set_parameters] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,580: +SUB [/gazebo/set_link_state] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,580: +PUB [/gazebo/parameter_descriptions] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,582: +SUB [/gazebo/set_model_state] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,582: +PUB [/gazebo/parameter_updates] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,583: +SERVICE [/gazebo/pause_physics] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,583: +SERVICE [/gazebo/unpause_physics] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,584: +SERVICE [/gazebo/apply_body_wrench] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,585: +SERVICE [/gazebo/apply_joint_effort] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,586: +SERVICE [/gazebo/clear_joint_forces] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,587: +SERVICE [/gazebo/clear_body_wrenches] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,587: +SERVICE [/gazebo/reset_simulation] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,589: publisherUpdate[/clock] -> http://127.0.0.1:33309/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,589: +SERVICE [/gazebo/reset_world] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:39,590: publisherUpdate[/clock] -> http://127.0.0.1:39457/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,591: publisherUpdate[/clock] -> http://127.0.0.1:33309/ ['http://127.0.0.1:43375/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,593: publisherUpdate[/clock] -> http://127.0.0.1:33749/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,592: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,594: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,596: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,597: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,597: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,598: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,598: publisherUpdate[/clock] -> http://127.0.0.1:34069/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,599: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,600: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,600: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,601: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,601: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,602: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,603: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,603: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,604: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,607: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,607: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,608: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,609: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,609: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,610: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,610: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,611: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,611: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,612: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,612: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,613: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,613: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,614: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,614: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:39,623: publisherUpdate[/clock] -> http://127.0.0.1:39457/ ['http://127.0.0.1:43375/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,624: publisherUpdate[/clock] -> http://127.0.0.1:33749/ ['http://127.0.0.1:43375/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,624: publisherUpdate[/clock] -> http://127.0.0.1:46537/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,624: publisherUpdate[/clock] -> http://127.0.0.1:45191/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,629: publisherUpdate[/clock] -> http://127.0.0.1:34069/ ['http://127.0.0.1:43375/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,630: publisherUpdate[/clock] -> http://127.0.0.1:32949/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,631: publisherUpdate[/clock] -> http://127.0.0.1:32949/ ['http://127.0.0.1:43375/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,631: publisherUpdate[/clock] -> http://127.0.0.1:34371/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,653: publisherUpdate[/clock] -> http://127.0.0.1:45191/ ['http://127.0.0.1:43375/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,654: publisherUpdate[/clock] -> http://127.0.0.1:36733/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,656: publisherUpdate[/clock] -> http://127.0.0.1:46537/ ['http://127.0.0.1:43375/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,657: publisherUpdate[/clock] -> http://127.0.0.1:46789/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,660: publisherUpdate[/clock] -> http://127.0.0.1:34371/ ['http://127.0.0.1:43375/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,660: publisherUpdate[/clock] -> http://127.0.0.1:44653/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,686: publisherUpdate[/clock] -> http://127.0.0.1:36733/ ['http://127.0.0.1:43375/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,687: publisherUpdate[/clock] -> http://127.0.0.1:41419/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,690: publisherUpdate[/clock] -> http://127.0.0.1:41419/ ['http://127.0.0.1:43375/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,690: publisherUpdate[/clock] -> http://127.0.0.1:38227/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,690: publisherUpdate[/clock] -> http://127.0.0.1:44653/ ['http://127.0.0.1:43375/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,691: publisherUpdate[/clock] -> http://127.0.0.1:46789/ ['http://127.0.0.1:43375/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,691: publisherUpdate[/clock] -> http://127.0.0.1:39071/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,691: publisherUpdate[/clock] -> http://127.0.0.1:36797/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,692: publisherUpdate[/clock] -> http://127.0.0.1:38227/ ['http://127.0.0.1:43375/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,692: publisherUpdate[/clock] -> http://127.0.0.1:35081/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,693: publisherUpdate[/clock] -> http://127.0.0.1:39071/ ['http://127.0.0.1:43375/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,693: publisherUpdate[/clock] -> http://127.0.0.1:40805/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,693: publisherUpdate[/clock] -> http://127.0.0.1:36797/ ['http://127.0.0.1:43375/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,694: publisherUpdate[/clock] -> http://127.0.0.1:43375/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,695: publisherUpdate[/clock] -> http://127.0.0.1:40805/ ['http://127.0.0.1:43375/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,695: publisherUpdate[/clock] -> http://127.0.0.1:42463/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,696: publisherUpdate[/clock] -> http://127.0.0.1:42463/ ['http://127.0.0.1:43375/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,696: publisherUpdate[/clock] -> http://127.0.0.1:44233/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,698: publisherUpdate[/clock] -> http://127.0.0.1:44233/ ['http://127.0.0.1:43375/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,698: publisherUpdate[/clock] -> http://127.0.0.1:42117/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,701: publisherUpdate[/clock] -> http://127.0.0.1:42117/ ['http://127.0.0.1:43375/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,701: publisherUpdate[/clock] -> http://127.0.0.1:34721/ ['http://127.0.0.1:43375/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,703: publisherUpdate[/clock] -> http://127.0.0.1:34721/ ['http://127.0.0.1:43375/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,719: publisherUpdate[/clock] -> http://127.0.0.1:35081/ ['http://127.0.0.1:43375/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2025-11-18 22:07:39,839: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_model
[rosmaster.master][INFO] 2025-11-18 22:07:39,859: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_model
[rosmaster.master][INFO] 2025-11-18 22:07:39,861: -SUB [/clock] /spawn_model http://127.0.0.1:41419/
[rosmaster.master][INFO] 2025-11-18 22:07:39,861: -PUB [/rosout] /spawn_model http://127.0.0.1:41419/
[rosmaster.master][INFO] 2025-11-18 22:07:39,861: -SERVICE [/spawn_model/get_loggers] /spawn_model rosrpc://127.0.0.1:39961
[rosmaster.master][INFO] 2025-11-18 22:07:39,861: -SERVICE [/spawn_model/set_logger_level] /spawn_model rosrpc://127.0.0.1:39961
[rosmaster.master][INFO] 2025-11-18 22:07:39,903: publisherUpdate[/rosout] -> http://127.0.0.1:33309/ ['http://127.0.0.1:39457/', 'http://127.0.0.1:34069/', 'http://127.0.0.1:33749/', 'http://127.0.0.1:46537/', 'http://127.0.0.1:32949/', 'http://127.0.0.1:45191/', 'http://127.0.0.1:34371/', 'http://127.0.0.1:36733/', 'http://127.0.0.1:46789/', 'http://127.0.0.1:44653/', 'http://127.0.0.1:38227/', 'http://127.0.0.1:39071/', 'http://127.0.0.1:36797/', 'http://127.0.0.1:35081/', 'http://127.0.0.1:40805/', 'http://127.0.0.1:43375/', 'http://127.0.0.1:42463/', 'http://127.0.0.1:44233/', 'http://127.0.0.1:42117/', 'http://127.0.0.1:34721/']
[rosmaster.master][INFO] 2025-11-18 22:07:39,905: publisherUpdate[/rosout] -> http://127.0.0.1:33309/ ['http://127.0.0.1:39457/', 'http://127.0.0.1:34069/', 'http://127.0.0.1:33749/', 'http://127.0.0.1:46537/', 'http://127.0.0.1:32949/', 'http://127.0.0.1:45191/', 'http://127.0.0.1:34371/', 'http://127.0.0.1:36733/', 'http://127.0.0.1:46789/', 'http://127.0.0.1:44653/', 'http://127.0.0.1:38227/', 'http://127.0.0.1:39071/', 'http://127.0.0.1:36797/', 'http://127.0.0.1:35081/', 'http://127.0.0.1:40805/', 'http://127.0.0.1:43375/', 'http://127.0.0.1:42463/', 'http://127.0.0.1:44233/', 'http://127.0.0.1:42117/', 'http://127.0.0.1:34721/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][ERROR] 2025-11-18 22:07:40,449: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 177, in validated_f
    code, msg, val = f(*newArgs, **kwds)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 435, in searchParam
    search_key = self.param_server.search_param(caller_id, key)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/paramserver.py", line 116, in search_param
    raise ValueError("namespace must be global")
ValueError: namespace must be global

[rosmaster.master][INFO] 2025-11-18 22:07:40,450: +PUB [/scan_front_raw] /gazebo http://127.0.0.1:43375/
[rosmaster.master][ERROR] 2025-11-18 22:07:40,454: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 177, in validated_f
    code, msg, val = f(*newArgs, **kwds)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 435, in searchParam
    search_key = self.param_server.search_param(caller_id, key)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/paramserver.py", line 116, in search_param
    raise ValueError("namespace must be global")
ValueError: namespace must be global

[rosmaster.master][INFO] 2025-11-18 22:07:40,455: +PUB [/scan_rear_raw] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:40,512: +SERVICE [/xtion/set_camera_info] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:40,515: +SERVICE [/xtion/set_parameters] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:40,516: +PUB [/xtion/parameter_descriptions] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:40,518: +PUB [/xtion/parameter_updates] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:40,522: +PARAM [/xtion/imager_rate] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:40,523: +PARAM [/xtion/imager_rate] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:40,592: +PUB [/xtion/rgb/image_raw/compressedDepth] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:40,592: +SERVICE [/xtion/rgb/image_raw/compressedDepth/set_parameters] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:40,593: +PUB [/xtion/rgb/image_raw/compressedDepth/parameter_descriptions] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:40,594: +PUB [/xtion/rgb/image_raw/compressedDepth/parameter_updates] /gazebo http://127.0.0.1:43375/
[rosmaster.master][INFO] 2025-11-18 22:07:40,596: +PARAM [/xtion/rgb/image_raw/compressedDepth/format] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:40,596: +PARAM [/xtion/rgb/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:40,597: +PARAM [/xtion/rgb/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:40,597: +PARAM [/xtion/rgb/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:40,598: +PARAM [/xtion/rgb/image_raw/compressedDepth/format] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:40,598: +PARAM [/xtion/rgb/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:40,599: +PARAM [/xtion/rgb/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:40,599: +PARAM [/xtion/rgb/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2025-11-18 22:07:40,605: +PUB [/xtion/rgb/image_raw/compressed] /gazebo http://127.0.0.1:43375/
